author,dll_author_id
"Pierio Valeriano, Giovan Pietro, 1477-1560",A2935
"Valeriano, Pierio",A2935
"Bolzani, Giovanni Pierio Valeriano, 1477-1560",A2935
"Valeriano Bolzani, Giovanni Pietro, 1477-ca. 1558",A2935
"Valeriano, Pierio, 1477-1558",A2935
"Valeriano Bolzani, Giovan Pierio (1477-1560).",A2935
"Valeriano Bolzani, Giovanni Pierio",A2935
"Valeriano, Pierio (1477-ok. 1558)",A2935
"Pierio Valeriano umanista, teologo e scrittore italiano",A2935
"Valeriano Bolzani, Giovanni Pierio, 1477-1558.",A2935
"Valeriano, Giovan Pietro (Italian woodcutter, 1477-1560)",A2935
"Zamberti, Bartolomeo, 1473-15..",A2950
Bartolomeo da li Sonetti,A2950
"Zamberti, Bartolomeo",A2950
"Zamberti, Bartolomeo 1473-1539",A2950
"Zamberti, Bartolommeo, ca 1473-?",A2950
Bartolomeo Zamberti matematico e storico della matematica italiano,A2950
"Zamberti, Bartolomeo, u.1473-pärast 1539.",A2950
"Zamberti, Bartolomeo, asi 1473-asi 1543",A2950
Iulia Agrippina,A2920
Agrippina die Jüngere 15-59,A2920
"Agrippine la Jeune, 0015-0059",A2920
Agrippina 15-59 die Jüngere,A2920
Agrypina Młodsza (cesarzowa rzymska ; 15-59),A2920
Agrippina 15-59 jaunesnioji,A2920
"Agrippine, la Jeune, 15-59",A2920
"Agrippina, Julia romersk keiserinne",A2920
"Agrippina Minor (Roman empress, 15-59 CE)",A2920
"Agrippina, Minor, 14-59",A2920
"Agrippina, Julia (Agrippina the Younger)",A2920
"אגריפינה, הצעירה, 15-59",A2920
"Agrippina, mladší, císařovna, choť Claudia Tiberia Nera Germanica, římského císaře, 15-59",A2920
"Agrippina, rimska carica",A2920
"Agripina, la Menor 15-59",A2920
"Agripīna, Jaunākā, 15-59",A2920
"Agrippina, d.y., romersk kejsarinna, 15-59",A2920
"Agrippina, 15-59",A2920
"Fulvius Nobilior, Marcus ca. v2.Jh.",A2930
Maeonius Astyanax ca. 3. Jh.,A2919
Maeonius Astyanax 3. Jh,A2919
Modestinus,A2928
Modestinus Poeta 5. bzw. 5./6. Jh.,A2928
"Posthius, Johannes, 1537-1597.",A2918
"Post, Johann, 1537-1597",A2918
"Ferreri, Zaccaria, 1439?-1524",A2944
"Folengo, Nicodemo, 1454?-14..?",A2942
"Folengo, Nicodemo",A2942
"Folengo, Nicodemo ca 1454 - 14.",A2942
"Folengo, Nicodemo 1454-",A2942
"Folengo, Nicodemo (około 1454 - 14..).",A2942
Nicodemo Folengo 1454;14..,A2942
"Folengo, Nicodemo, ca. 1455-",A2942
"Folengo, Nicodemo, n. c. 1454",A2942
"Cardulus, Franciscus",A2960
"Cardulo, Francesco",A2960
Franciscus Cardulus,A2960
"Geraldini, Alessandro",A2940
"Geraldinus, Alexander 1455-1525",A2940
"Geraldini, Alessandro, vesc. di Santo Domingo, 1455-1524",A2940
Alessandro Geraldini vescovo cattolico e umanista italiano,A2940
"Geraldini, Alejandro, vesc. di Santo Domingo, 1455-1524",A2940
"Cichino, Giorgio, 1514-1599",A2972
"Cichinus, Georgius, 1514-1599",A2972
"Malatesta, Sigismondo Pandolfo, 1417-1468",A2957
"Malatesta, Sigismondo Pandolfo, Signore di Rimini",A2957
Sigismondo Malatesta 1417-1468,A2957
Sigismondo Pandolfo Malatesta,A2957
"Malatesta, Sigismondo Pandolfo, heer van Rimini, 1417-1468",A2957
"Malatesta, Sigismondo Pandolfo (Italian ruler and patron, 1417-1468)",A2957
"Malatesta, Sigismondo Pandolfo, seigneur de Rimini, 1417-1468",A2957
"Malatesti, Sigismondo Pandolfo, signore di Rimini, 1417-1468",A2957
Galeotto Marzio umanista italiano,A2976
"Galeotto Marzio, 1427-1497",A2976
Galeottus Martius 1427-1497,A2976
"Marzio, Galeotto, 1427-c. 1497",A2976
"Galeottus, Martius",A2976
"Marzio, Galeotto (1442-1497?).",A2976
"Marzio, Galeotto, 14--",A2976
"Maurisio, Gerardo, 1173?-12..",A2956
"Maurisius, Gerardus 1173-1237",A2956
Gerardo Maurisio cronista medievale italiano,A2956
"Maurisio, Gerardo (Gerardus), 1173-",A2956
"Maurisius, Gerhardus, c. 1175-c. 1237",A2956
"Maurisio, Gerardo",A2956
"Tarquinia Molza compositrice, musicista e poetessa italiana",A2974
"Molza, Tarquinia",A2974
"Muzio, Girolamo",A2954
"Mutius, Hieronimus",A2954
Girolamo Muzio letterato e poeta italiano,A2954
"Mutius, Hieronimus, 1496-1576",A2954
"Perisauli, Faustino, 1450?-1523",A2970
"Perisauli, Faustino, approximately 1450-1523",A2970
"Faustino, Pietro Saul 1450?-1523",A2970
Faustinus Perisaulus,A2970
"Perisauli, Faustino, m. d. 1523",A2970
"Perisauli, Faustino",A2970
"Zanobi da Strada, 1312-1361",A2946
"Zanobi da Strata, 1312-1361",A2946
Zanobi da Strada scrittore e letterato italiano,A2946
"Zanobi, da Strada",A2946
"Strata, Zanobi de",A2946
"Zanobi, da Strada, ca. 1312-ca. 1361",A2946
Vespasien empereur romain,A2945
Wespazjan (cesarz rzymski ; 9-79),A2945
"Vespasian Römisches Reich, Kaiser 9-79",A2945
"Vespasien, 009-0079, empereur romain",A2945
"Vespasianus, T. Flavius, 9-79",A2945
Vespasien empereur romain 0009-0079,A2945
"Vespasià, Tit Flavi, emperador de Roma, 9-79",A2945
"Vespasianus, Titus Flavius, imperatore romano, 9-79",A2945
Vespasianus император римский 9-79,A2945
"Vespasiano, Emperador de Roma 9-79",A2945
"Vespasian, Emperor of Rome (Roman emperor, 9-79 CE)",A2945
"אספסיאנוס, קיסר רומא",A2945
"Vespasianus, romersk kejsare, 9-79",A2945
"Vespasianus, římský císař, 9-79",A2945
"Titus Flavius Vespasianus, rimski car, 9-79",A2945
Vespasian keiser,A2945
"Altilio, Gabriele, 1440 -1501?",A2967
"Altilio, Gabriele",A2967
"Altilio, Gabriele, vesc. di Policastro, 1436-1501",A2967
"Altilis, Gabriele",A2967
"Gabriele Altilio poeta, vescovo cattolico e umanista italiano",A2967
Antonio Baratella poète italien,A2975
"Baratella, Antonio, 1385-1448",A2975
"Aurispa, Giovanni, 1369-1459",A2963
"Aurispa, Giovanni",A2963
"Aurispa, Giovanni 1376-1459",A2963
Giovanni Aurispa,A2963
"Aurispa, Giovanni, ca. 1375-1459",A2963
"Barbato, Marco, m. 1363",A2973
Barbato da Sulmona,A2973
Bonifacio Bembo pittore e miniatore italiano,A2961
"Bembo, Bonifacio, 1420-1477",A2961
"Berni, Francesco, 1497-1535",A2969
"Berni, Francesco",A2969
"Berni, Francesco, 1497/8-1535",A2969
Francesco Berni scrittore e poeta italiano (1497-1535),A2969
"Berni, Francesco, ca. 1497-1535",A2969
"Berni, Francesco, 1497 or 8-1535",A2969
"Berni, Francesco, 1497 o 1498-1535",A2969
"Berni, Francesco, 1497 o 8-1535",A2969
"Berni, Francesco, 1497 ou 8-1535.",A2969
"Berni, Francesco, 1498-1535",A2969
"Berni, Francesco apie 1497-apie 1535",A2969
Pseudo-Sisbertus Toletanus.,A2995
"Sisibert Toledo, Erzbischof",A2995
"Calliste, Andronic, 14..-1476?",A2978
Andronico Callisto 1400-1476,A2978
"Calliste, Andronic 14..-1478",A2978
Andronikos Kallistos d. 1478,A2978
Angela Nogarola,A2966
Angela Nogarola ca. 15. Jh.,A2966
"Angèli, Pietro 1517-1596",A2965
"Angeli, Pietro",A2965
"Angeli, Pietro degli, 1517-1596",A2965
Pietro degli Angeli umanista italiano (1517-1596),A2965
"Bargaeus, Petrus Angelius, 1517-1596",A2965
"Àngeli, Pietro degli",A2965
"Angelio da Barga, Pietro, 1517-1596",A2965
"Degli Angeli, Pietro, 1517-1596",A2965
"Angelio, Pietro, 1517-1596",A2965
Gerardus Anechini ca. um 1399,A2996
Gerardus Anechini,A2996
"Augurelli, Giovanni Aurelio, 1456-1524",A2964
"Augurelli, Giovanni Aurelio, asi 1456-1524",A2964
"Augurello, Giovanni Aurelio 1456-1524",A2964
"Barignani, Fabio",A2982
"Barignani, Fabio, 1532-....",A2982
Fabio Barignani,A2982
Fra-Bartolommeo,A2962
Bartolomeo ca. 1472-1517 della Porta,A2962
"Bartolommeo, Fra (Florentine painter and draftsman, 1472-1517)",A2962
Bartolomeo della Porta ca. 1472-1517,A2962
"Bartolomeo della Porta, fra, 1472-1517",A2962
Bartolomeo‏ della Porta (1472-1517),A2962
"Bartolommeo, Fra",A2962
"Bartolommeo, Fra, 1472-1517",A2962
"Bartolomeo, fra",A2962
Bartolomeo : della Porta,A2962
Bartolommeo della Porta 1472–1517,A2962
"Calderini, Domizio, 1447-1478",A2993
"Calderino, Domizio, 1443-1478",A2993
"Calderino, Domizio",A2993
"Calderino, Domizio 1446-1478",A2993
"Calderini, Domizio, 1446-1478.",A2993
"Calderini, Domizio",A2993
"Calderini, Domizio (około 1447-1478).",A2993
Domitius de Calderiis 1446-1478,A2993
"Calderinus, Domitius, 1447-1478",A2993
Domizio Calderini umanista italiano,A2993
"Calderinus, Domitius",A2993
"Isola, Matteo dall', 16e eeuw",A2994
Matteo dall'Isola eskritor italiano,A2994
"Dall'Isola, Matteo 148.?-15..",A2994
"Dall'Isola, Matteo ca. 16. Jh.",A2994
"Matteo dall'Isola, sec. XVI",A2994
Matteo : dall'Isola,A2994
Hieronymus Brunschwig médecin allemand,A2959
"Brunschwig, Hieronymus, 1450-1533",A2959
"Gravina, Pietro 1749-1830 card",A2958
Pietro Gravina,A2958
"Gravina, Pietro, card., 1749-1830",A2958
"Lapi, Angelo Emilio, 1769-1852",A2979
"Lapi, Angelo Emilio",A2979
"Lapi, Angelo Emilio, f. 1769-1852",A2979
Angelo Emilio Lapi,A2979
"Marso, Paolo, 1440-1484",A2997
"Marsus, Paulus",A2997
"Marsus, Paulus, 1440-1484",A2997
"Marso, Paolo",A2997
Paolo Marsi umanista italiano,A2997
"Marsi, Paolo",A2997
"Mauri, Francesco, 1500-1571",A2985
"Mauri, Francesco, O.F.M., n. 1500",A2985
"Maurus, Franciscus",A2985
فرانسيسكو ماوري,A2985
"Mombritius, Boninus",A2983
"Mombritius, Boninus 1424-1482",A2983
"Mombrizio, Bonino 1424-1478",A2983
Bonino Mombrizio humaniste italien,A2983
"Mombrizio, Bonino 1424-apie 1482",A2983
"Mombrizio, Bonino",A2983
"Mombrizio, Bonino, 1424-asi 1482",A2983
"Mombrizio, Bonino, ca. 1424-ca. 1482",A2983
"Ranieri, Antonio",A2977
"Ranieri, Antonio, ca. 1806-1888",A2977
Antonio Ranieri,A2977
"Ranieri, Antonio, književnik",A2977
"Rota, Berardino, 1508?-1575",A2968
"Rota, Berardino ca.1509-ca.1574",A2968
"Rota, Berardino",A2968
"Rota, Berardino, 1509-1575",A2968
"Rota, Berardino (ok. 1509-ok. 1574)",A2968
Berardino Rota poeta italiano,A2968
"Rota, Berardino, ca. 1509-1574",A2968
"Amalteo, C. Paolo",A2989
"Amalteo, Cornelio Paolo, O.F.M., 1460-1517",A2989
"Griffoni, Matteo",A2999
"Griffonibus, Matthaeus de 1351-1426",A2999
Matteo Griffoni 1351-1426,A2999
"Lenzi, Lorenzo",A2987
"Lenzi, Lorenzo (około 1517-1571).",A2987
Lorenzo Lenzi,A2987
"Lenzi, Lorenzo, ca. 1517-1571",A2987
"Lenzi, Lorenzo, 1517-....",A2987
"Lenzi, Lorenzo ca1517-1571",A2987
"Marsuppini, Carolus 1398-1453",A3006
"Marsuppini, Carlo, 1399-1453",A3006
Carolus Marsuppini,A3006
"Carolus Aretinus, 1398-1453",A3006
"Moggi, Moggio de', sec. XIV",A3004
"Moggi, Moggio 1330?-1388",A3004
"Moggi, Moggio",A3004
Moggio Moggi,A3004
"Moggi, Moggio, 14e eeuw",A3004
Alessandro Paolini,A3001
Petrus de Muglio 1313-1383,A2988
Petrus de Mulio,A2988
"Pietro da Moglio, m. 1383",A2988
Giovanni Quatrario,A2998
"Rolandellus, Franciscus, 1427-1490",A2986
"Rholandellus, Franciscus",A2986
Francesco Rolandello,A2986
"Rolandellus, Franciscus",A2986
"Aldegati, Marcantonio",A3010
"Aldegati, Marco Antonio ca. 15. Jh.",A3010
Marcantonio Aldegati,A3010
"Pietro Alighieri magistrato e critico letterario italiano, figlio di Dante",A2992
"Alighieri, Pietro, 129.-1364",A2992
"Alighieri, Pietro, 1300-1364",A2992
"Alighieri, Pietro",A2992
"Alighieri, Pietro, ca. 1300-1364",A2992
"Alighièri, Pietro m. 1364",A2992
"Alighieri, Piero di Dante, 1300-1364",A2992
"Spartianus, Aelius.",A3016
"Spartianus, Aelius, 03..?-03..?",A3016
"Spartianus Aelius, činný 4. století",A3016
"Spartianus, Aelius ca. 3./4. Jh.",A3016
"Espartià, Eli",A3016
"Esparciano, Elio",A3016
"Spartianus, Ælius, 200-t. e.Kr.",A3016
"Spartianus, Aelius fl.3./4. Jh",A3016
"Spartianus, Aelius, sec. III-IV",A3016
"Vopiscus, Flavius.",A2990
"Vopiscus, Flavius, 02..-03..",A2990
"Vopisco, Flavio",A2990
"Vopisc, Flavi",A2990
"Vopiscus, Flavius, ca 300 e.Kr.",A2990
"Vopiscus Syracusius, Flavius, f. sec. IV",A2990
"Vopiscus, Flavius, 3--",A2990
"Amaseo, Girolamo",A3002
"Amaseo, Girolamo, O.F.M., 1467-1517",A3002
Hieronymus Amaseus,A3002
"Amaseus, Hieronymus, O.F.M., 1467-1517",A3002
"Armonio, Giovanni, asi 1475-asi 1552",A2984
"Armonio, Giovanni, 1477-1552",A2984
"Armonio, Giovanni, 1479?-155.?",A2984
"Armonio, Giovanni (około 1475-około 1552).",A2984
"Armonio, Giovanni, c. 1475/1480-c. 1552",A2984
"Marso, Giovanni Armonio",A2984
Giovanni Armonio,A2984
"Armonio, G. ок.1477-ок.1552 Giovanni",A2984
"Armonio, Giovanni (ok. 1475-ok. 1552)",A2984
"Harmonius, Joannes",A2984
"Harmonius Marsus, Johannes, ca. 1477-ca. 1552",A2984
"Barbaro, Ermolao, 1454-1493.",A3003
"Barbaro, Ermolao, 1457-1493",A3003
"Barbaro, Ermolao, 1453-1493",A3003
"Barbaro, Ermolao",A3003
"Barbaro, Ermolao, patriarca d'Aquileia, 1453-1493",A3003
"Barbarus, Hermolaus Iunior 1454-1493",A3003
Hermolaus Barbarus,A3003
"Barbaro, Ermolao, noorem, 1454-1493.",A3003
"Barbaro, Ermolao, da Venezia, 1453-1493",A3003
"Barbarus, Hermolaus, patriarca d'Aquileia, 1453-1493",A3003
"Ravignani, Benintendi, approximately 1317-approximately 1360",A3000
"Bagnoregio, Bonavontura van, 1221-1274",A3009
"Cancianini, Gian Domenico, 1547-1630",A3017
Gian Domenico Cancianini,A3017
"Carrara, Giovanni Michele Alberto",A2991
"Carrara, Johannes Michael Albertus 1438-1490",A2991
Giovanni Michele Alberto da Carrara Italian physician,A2991
"Beccadelli, Antonio",A3024
"Panormita, Antonius 1394-1471",A3024
"Beccadelli, Antonio (Antonio), 1394-1471",A3024
"Antonio Beccadelli poeta, storico e scrittore italiano",A3024
"Panormita, 1394-1471",A3024
"Becadelli, Antonio, 1394-1471.",A3024
"Panormita, Antonio, 1394-1471",A3024
"Beccatellus, Antonius, 1394-1471",A3024
"Epicuro, Marcantonio",A3012
Marcantonio Epicuro,A3012
"Marsi, Antonio, 1472-1555",A3012
"Caracciolo, Antonio, 1472-1555",A3012
"Epicuro, Antonio, 1472-1555",A3012
"Marsi, Antonio",A3012
"Filelfo, Francesco, 1398-1481.",A3020
"Philelphus, Franciscus, 1398-1481",A3020
"Filelfo, Francesco",A3020
Francesco Filelfo umanista e scrittore italiano (1398-1481),A3020
"Philelpho, Franciscus, 1398-1481",A3020
Sulpicia 1. årh. f.Kr.,A3028
"Sulpicia, activité 1er siècle av. J.-C.",A3028
Chintila‏ Visigothorum Rex,A3022
"Chintila, Rey de los visigodos",A3022
"Chintila Westgotenreich, König -640",A3022
Æþelbald,A3031
"Aethelbald Mercia, König -757",A3031
"Anselmi, Giorgio",A3005
"Anselmi, Giorgio (Italian painter, 1723-1797)",A3005
Giorgio Anselmi piktor italian,A3005
Bonaiutus de Casentino ca. 13./14. Jh.,A3014
Bonaiutus de Casentino,A3014
"Bonincontri, Lorenzo, 1410-1491?",A3023
"Buonincontro, Lorenzo 1410-1500",A3023
"Bonincontri, Lorenzo 1410-c.1502 da San Miniato",A3023
"Buonincontro, Lorenzo, 1411-1502",A3023
"Bonincontri, Lorenzo",A3023
"Bonincontri, Lorenzo, da San Miniato, 1410-c.1502",A3023
"Buonincontri, Lorenzo 1411?-1491?",A3023
"Bonincontri, Lorenzo (1410-ok.1491)",A3023
Laurentius Bonincontrius,A3023
"Bonincontro, Lorenzo (około 1411-około 1491).",A3023
"Laurentius, Bonincontrius Miniatensis, 1410-ca. 1491",A3023
"Bonincontri, Lorenzo, da San Miniato",A3023
"Bonincontri, Lorenzo, asi 1410-asi 1491",A3023
"Bonincontri, Lorenzo, u.1411-u.1502.",A3023
Philippus 1437-1496 Bonaccursius,A3011
"Kallimach, Filip Buonaccorsi, 1437-1496",A3011
Kallimach (1437-1496).,A3011
"Buonaccorsi, Filippo",A3011
"Buonaccorsi, Filippo, 1437-1497",A3011
Philippus Bonaccursius 1437-1496,A3011
"Buonaccorsi, Filippo, da San Gimignano, 1437-1496",A3011
"Callimachus Experiens, Philippus, 1437-1496",A3011
"Filip Kallimach włoski humanista, pisarz, działający w Polsce",A3011
"Calcagnini, Celio (Caelius), 1479-1541",A3019
Celio Calcagnini,A3019
"Calcagninus, Caelius, 1479-1541",A3019
"Cavalchini, Rinaldo 1290-1362",A3027
"Rinaldo da Villafranca poeta, grammatico e umanista italiano",A3027
"Cavalchini, Rinaldo, c. 1291-1362",A3027
"Collenuccio, Pandolfo, 1444-1504.",A3015
"Collenucio, Pandolfo",A3015
"Collenuccio, Pandolfo",A3015
"Collenutius, Pandulphus, 1444-1504",A3015
"Pandolfo Collenuccio umanista, storico e poeta italiano",A3015
"Collenucio, Pandolfo, 1444-1504",A3015
"Pandulphus Collenucius, 1444-1504",A3015
"Collenucius, Pandulphus, 1444-1504",A3015
Crispus Mediolanensis ca. 14. Jh.,A3013
Crispus Mediolanensis diaconus (saec. XIV),A3013
"Crivelli, Angelo Maria -1730",A3021
"Crivelli, Angelo Maria, 16..-1730",A3021
"Decembrio, Pier Candido, 1399-1477.",A3030
"Decembrio, Pier Candido",A3030
"Candidus, Petrus 1399-1477",A3030
"Decembrio, Pier Candido, 1392-1477",A3030
Pier Candido Decembrio,A3030
"Decembrius, Petrus Candidus, 1399-1477",A3030
"Decembrio, P. C. 1399-1477 Pier Candido",A3030
Girolamo Guarini,A3008
"Giovanni Battista Ramusio diplomatico, geografo e umanista italiano",A3007
"Ramusio, Giovanni Battista",A3007
"Ramusio, Giovanni Baptista 1485-1557",A3007
"Crinito, Pietro Riccio, 1465-1505",A3034
"Crinito, Pietro",A3034
"Crinito, Pietro, 1465-ca. 1504",A3034
"Crinito, Pietro 1465-1504",A3034
"Crinito, Pietro, 1465-1505",A3034
"Crinito, Pietro Riccio 1475-1507",A3034
"Crinito, Pietro 1465-1507",A3034
"Crinitus, Petrus (Pietro), 1465-ca. 1504",A3034
Crinitus humanista Italicus,A3034
"Crinito, Piero, 1465-ca.1504",A3034
"Crinito, Pietro (1465-π. 1504)",A3034
"Del Riccio Baldi, Pietro, 1465-1505",A3034
"Petrus Crinitus, 1465-1505",A3034
"Riccio, Pietro, 1465-1505",A3034
Checco Miletto de Rossi poète italien,A3018
"Rossi, Checco di Meletto 1320-1363",A3018
"Meletto Rossi, Checco di, 1320-1363",A3018
"Checco di Meletto Rossi, 1320-1363",A3018
Vespa poète romain,A3054
"Thomas de Celano, 119.?-1255?",A3076
"Thomas, de Celano",A3076
Thomas 1190-1260 von Celano,A3076
"Thomas, van Celano, ca. 1190/95-1260/70",A3076
Thomas de Celano 1190?-1260?,A3076
"Thomas Celanensis, O.F.M., c. 1195-c. 1260",A3076
Thomas de Celano (około 1190-około 1260).,A3076
"Tommaso da Celano religioso, poeta, musicista e scrittore italiano",A3076
Tommaso da Celano 1190c-1260c,A3076
"Thomas, Virginie",A3076
"Thomas av Celano, ca 1190-ca 1260",A3076
"Tomáš, z Celana, asi 1190-asi 1260",A3076
Tomasz z Celano (ok. 1190-ok. 1260),A3076
"Thomas, of Celano, fl. 1257",A3076
Tommaso : da Celano,A3076
"Thomas, de Celano, environ 1190-environ 1260",A3076
Tommaso da Celano apie 1190-apie 1260,A3076
Hosidius Geta.,A3051
"Hosidius Geta, 01..-02..",A3051
"Hosidius Geta, 2e eeuw",A3051
Lollius Urbicus ca. 3. Jh.,A3057
Lindinus Poeta 5. bzw. 5./6. Jh.,A3055
Lindinus,A3055
"Merula, Giorgio, 1424?-1494",A3056
"Merula, Giorgio, ca. 1424-1494",A3056
"Merula, Giorgio, c. 1424-1494",A3056
"Merula, Georgius, -1494",A3056
"Giorgio Merula filologo, storico e umanista italiano",A3056
"Merula, Giorgio, m. 1494",A3056
"Merula, Giorgio apie 1430–1494",A3056
"Merula, Georgius",A3056
"Alexandrinus, Giorgio",A3056
"Cantalicio, Giovanni Battista",A3033
"Cantalicio, Giovanni Battista m. 1515",A3033
"Cantalicio, Giovanni Battista Valentini, 1450-1515",A3033
"Cantalicio, Giovanni Battista 1450-1515",A3033
"Cantalicio, Giovanni Battista, vesc. di Penne e Atri, c. 1450-1514?",A3033
"Cantalicio, Giovanni Battista Valentini detto il",A3033
Cantalicio vescovo cattolico e umanista italiano,A3033
"Cantalicio, Giovanni Battista (θ. 1515)",A3033
"Cantalicio, Giambattista",A3033
"Foglietta, Uberto",A3050
Uberto Foglietta,A3050
"Folieta, Ubertus (Uberto), 1518-1581",A3050
"Gambara, Lorenzo, 1496?-1586",A3073
"Gambara, Lorenzo",A3073
"Gambara, Lorenzo, ca. 1495-1585.",A3073
"Gambara, Lorenzo 1495?-1585",A3073
"Gambara, Lorenzo, aproximadament 1495-1585",A3073
Laurentius Gambara,A3073
Tiberianus 4e E,A3035
"Tiberianus, 02..-03..",A3035
Tiberianus ca. 4.Jh.,A3035
Tiberianus fl.4.Jh,A3035
"Tiberianus, 4e eeuw",A3035
"Bologni, Girolamo, 1454-1517.",A3036
"Bologni, Gerolamo",A3036
"Bologni, Gerolamo, 1454-1517",A3036
"Bologni, Girolamo",A3036
Hieronymus Bononius,A3036
"Bologni, G. 1454-1517 Girolamo",A3036
"Bononius, Hieronymus, 1454-1517",A3036
"Bonvesin da la Riva, 1240?-1314?",A3032
Buonvicino ca1240-ca1313 da Riva,A3032
Bonvicinus de Ripa 1250-1313,A3032
"Bonvesin da la Riva, c. 1250-1314? c. 1250-1314?",A3032
"Buonvicino, da Riva, ca. 1240-ca. 1313",A3032
Bonvesin de la Riva (około 1250-1314).,A3032
Bonvesin de la Riva poeta e scritor lombard,A3032
"Bonvesin de la Riva, asi 1250-asi 1314",A3032
Bonvesin da la Riva,A3032
"Bonvesin, da la Riva, environ 1250-1314?",A3032
Bonvesin de la Riva (ok. 1250-1314),A3032
Bonvesin : de la Riva,A3032
"Da la Riva, Bonvesin, c. 1250-1314?",A3032
Bonvesin da la Riva ca 1240-ca 1314,A3032
"Campano, Giannantonio, 1429-1477",A3029
"Campanus, Johannes Antonius, 1429-1477",A3029
"Campano, Giovanni Antonio, vesc. di Teramo, 1429-1477",A3029
"Campano, Giannantonio",A3029
"Campano, Giovanni Antonio",A3029
"Campanus, Joannes Antonius",A3029
Giovanni Antonio Campano umanista italiano,A3029
"Campano, Giannantonio (Giovanni Antonio), 1429-1477",A3029
"Campano, Juan Antonio, Obispo, 1429-1477",A3029
"Campanus, Johannes Antonius, ca 1429-1477",A3029
"Campano, Giannantonio, Bispo, 1429-1477.",A3029
"Campano, Giannantonio, évêque, 1429-1477",A3029
"Campanus, Iohannes Antonius, vesc. di Teramo, 1429-1477",A3029
"Campano, Giannantonio, vesc. di Teramo, 1429-1477",A3029
Filippo Cavallo,A3037
Drepanius Florus poeta Latinus Christianus,A3094
Drepanius Florus 5. Jh.,A3094
"Aelius Paetus Catus, Sextus v2. Jh.",A3093
Goerik Metský biskup a světec,A3060
Abbo Metensis ca. ca. 627 - 643,A3060
Aelius Maurus ca. 2./3. Jh.,A3089
"Endelechius, Severus Sanctus, 03..-04..",A3070
Severu Santu Endelequio,A3070
"Endelechius, Severus Sanctus ca. 4./5. Jh.",A3070
"Severus Sanctus Endelechius, active 395",A3070
